idCrime,dataCrime,numeroArtigo,lugarCrime,descricaoCrime,marcaCelular
445,15/12/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
63,30/11/2018,155,,FURTO (ART. 155) - OUTROS,MOTOROLA
499,26/01/2019,155,SAO PAULO,FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL,LG
1390,03/01/2021,157,SANTOS,ROUBO (ART. 157) - OUTROS,APPLE
1190,28/11/2021,155,ITAPEVI,FURTO (ART. 155) - OUTROS,SAMSUNG
1309,12/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,LG
401,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1499,28/02/2021,157,PINDAMONHANGABA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
281,30/04/2018,157,SAO PAULO,,MOTOROLA
1025,20/08/2020,155,SANTA ISABEL,FURTO (ART. 155) - OUTROS,MOTOROLA
991,31/08/2020,155,GUARULHOS,FURTO (ART. 155) - OUTROS,SAMSUNG
893,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
758,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,LG
666,29/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
731,31/08/2019,157,SOROCABA,ROUBO (ART. 157) - OUTROS,
517,27/01/2019,155,FRANCO DA ROCHA,FURTO (ART. 155) - RESIDENCIA,MOTOROLA
598,29/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
396,31/01/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
775,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
155,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1080,29/08/2020,155,TABOAO DA SERRA,FURTO (ART. 155) - INTERIOR ESTABELECIMENTO,
761,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1001,30/08/2020,155,PRAIA GRANDE,FURTO (ART. 155) - OUTROS,SAMSUNG
734,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,
680,09/01/2019,,,ROUBO (ART. 157) - INTERIOR DE VEICULO,SAMSUNG
1265,28/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
279,30/04/2018,157,SAO PAULO,,ASUS
90,19/11/2018,155,SAO PAULO,,LG
183,30/11/2018,,ITU,FURTO (ART. 155) - OUTROS,MOTOROLA
1301,12/01/2021,155,GUARULHOS,FURTO (ART. 155) - OUTROS,APPLE
1408,26/02/2021,157,SAO PAULO,ROUBO (ART. 157) - ESTABELECIMENTO COMERCIAL,MOTOROLA
300,30/04/2018,157,SAO PAULO,,SAMSUNG
613,31/07/2019,157,CARAPICUIBA,ROUBO (ART. 157) - OUTROS,MOTOROLA
1100,29/08/2020,155,ITANHAEM,FURTO (ART. 155) - INTERIOR ESTABELECIMENTO,MOTOROLA
327,29/04/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,MOTOROLA
211,30/04/2018,,SAO PAULO,ROUBO (ART. 157) - VEICULO,APPLE
583,30/08/2019,157,OSASCO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1188,27/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
781,31/12/2019,157,,,MOTOROLA
579,31/08/2019,157,SAO BERNARDO DO CAMPO,ROUBO (ART. 157) - VEICULO,SAMSUNG
1076,29/08/2020,155,RIBEIRAO PRETO,FURTO (ART. 155) - OUTROS,SAMSUNG
697,31/08/2019,,,ROUBO (ART. 157) - APLICATIVO DE MOBILIDADE URBANA,SAMSUNG
1407,28/02/2021,157,DIADEMA,ROUBO (ART. 157) - VEICULO,SAMSUNG
7,30/11/2018,155,GUARULHOS,FURTO (ART. 155) - OUTROS,APPLE
586,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
690,31/08/2019,,,ROUBO (ART. 157) - OUTROS,SAMSUNG
140,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - COLETIVO,
1018,08/04/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
58,30/11/2014,155,,FURTO (ART. 155) - OUTROS,MOTOROLA
1221,28/11/2021,155,JAGUARIUNA,FURTO (ART. 155) - OUTROS,SAMSUNG
1388,28/02/2021,157,RIBEIRAO PRETO,ROUBO (ART. 157) - OUTROS,SAMSUNG
978,28/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
575,31/01/2019,155,GUARULHOS,FURTO QUALIFICADO (ART. 155) - INTERIOR ESTABELECIMENTO,SAMSUNG
187,30/11/2018,,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,APPLE
670,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,MOTOROLA
1465,02/03/2021,157,CARAPICUIBA,ROUBO (ART. 157) - TRANSEUNTE,XIAOMI
585,28/08/2019,157,SOROCABA,ROUBO (ART. 157) - OUTROS,SAMSUNG
1495,25/02/2021,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,LG
1007,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - ESTABELECIMENTO-OUTROS,APPLE
994,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
702,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
835,01/01/2020,,,,
1441,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
214,30/04/2018,,SAO PAULO,A.I.-ROUBO (ART. 157) - VEICULO,SAMSUNG
995,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1255,11/06/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1423,03/01/2021,157,SAO BERNARDO DO CAMPO,ROUBO (ART. 157) - OUTROS,OUTROS
298,30/04/2018,157,TABOAO DA SERRA,,MOTOROLA
10,30/11/2018,155,PIRAJUI,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
1225,29/11/2021,155,RIBEIRAO PRETO,FURTO (ART. 155) - OUTROS,MOTOROLA
123,15/10/2018,155,SOROCABA,,LG
548,31/01/2019,155,SANTO ANTONIO DA ALEGRIA,FURTO QUALIFICADO (ART. 155) - RESIDENCIA,LG
756,31/08/2019,157,SAO PEDRO,ROUBO (ART. 157) - RESIDENCIA,MOTOROLA
1322,30/11/2021,,,,XIAOMI
363,30/04/2018,157,CAMPINAS,ROUBO (ART. 157) - INTERIOR ESTABELECIMENTO,SAMSUNG
929,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,XIAOMI
1385,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
879,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
249,30/04/2018,157,SAO JOSE DOS CAMPOS,,MOTOROLA
29,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
213,28/04/2018,,ITAQUAQUECETUBA,ROUBO (ART. 157) - INTERIOR DE VEICULO,SAMSUNG
11,30/11/2018,157,PIRAJUI,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1108,28/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
560,31/01/2019,171,SAO PAULO,ESTELIONATO (ART. 171),
251,30/04/2018,157,SAO PAULO,,MOTOROLA
192,30/11/2018,,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
633,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1153,26/11/2021,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,XIAOMI
877,31/12/2019,157,SUZANO,ROUBO (ART. 157) - VEICULO,SAMSUNG
70,30/11/2018,155,,,MOTOROLA
1271,12/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
415,31/01/2019,155,JANDIRA,FURTO (ART. 155) - OUTROS,SAMSUNG
843,01/01/2020,,,,
347,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
32,30/11/2018,155,SANTO ANDRE,FURTO (ART. 155) - OUTROS,SAMSUNG
277,05/01/2018,157,SOROCABA,,SAMSUNG
439,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
470,02/01/2019,155,SAO JOSE DO RIO PRETO,FURTO (ART. 155) - OUTROS,MOTOROLA
226,30/04/2018,,,,
868,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
921,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1078,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,SAMSUNG
424,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
222,30/04/2018,,,,
1095,31/08/2020,155,PRESIDENTE PRUDENTE,FURTO (ART. 155) - OUTROS,MOTOROLA
1490,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
322,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,IPHONE
65,25/11/2018,155,,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,SAMSUNG
288,30/04/2018,157,SAO PAULO,,MOTOROLA
1486,28/02/2021,157,,,ASUS
1197,28/11/2010,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1370,28/11/2020,157,CAMPINAS,ROUBO (ART. 157) - OUTROS,OUTROS
1079,08/01/2020,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,
684,09/01/2019,,,ROUBO (ART. 157) - OUTROS,MOTOROLA
450,29/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
242,30/04/2018,,,,
389,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
789,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1144,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
646,09/01/2019,157,MOGI DAS CRUZES,ROUBO (ART. 157) - TRANSEUNTE,LG
1130,23/06/2020,155,PONTAL,FURTO QUALIFICADO (ART. 155) - TRANSEUNTE,SAMSUNG
1268,27/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
13,30/11/2018,157,PIRAJUI,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1237,30/11/2021,155,EMBU DAS ARTES,FURTO (ART. 155) - TRANSEUNTE,MOTOROLA
49,30/11/2018,155,,FURTO (ART. 155) - OUTROS,SAMSUNG
451,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
611,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
830,01/01/2020,,,,
289,30/04/2018,157,SAO PAULO,,SAMSUNG
966,31/08/2020,155,FRANCO DA ROCHA,FURTO (ART. 155) - OUTROS,SAMSUNG
668,31/08/2019,157,DIADEMA,ROUBO (ART. 157) - OUTROS,MOTOROLA
1176,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
609,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
1164,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
173,30/11/2018,,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1444,28/02/2020,157,TABOAO DA SERRA,ROUBO (ART. 157) - OUTROS,SAMSUNG
926,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,SAMSUNG
421,30/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
878,01/01/2020,157,SAO VICENTE,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1366,28/02/2021,157,CAMPINAS,ROUBO (ART. 157) - VEICULO,XIAOMI
34,30/11/2018,155,CAMPINAS,FURTO (ART. 155) - OUTROS,SAMSUNG
1417,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,ASUS
296,05/01/2018,157,SAO PAULO,,APPLE
1125,09/01/2020,155,GUARUJA,FURTO (ART. 155) - OUTROS,MOTOROLA
546,31/01/2019,155,SANTO ANDRE,FURTO (ART. 155) - OUTROS,SAMSUNG
1464,27/02/2021,157,OSASCO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
925,01/01/2020,157,UBATUBA,ROUBO (ART. 157) - TRANSEUNTE,APPLE
610,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
854,01/01/2020,157,SANTOS,ROUBO (ART. 157) - OUTROS,SAMSUNG
776,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
1480,25/02/2021,157,,,SAMSUNG
1073,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,OUTROS
615,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
423,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1198,29/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
270,30/04/2018,157,SAO PAULO,,IPHONE
972,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
918,01/01/2020,157,FRANCO DA ROCHA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
510,31/01/2019,155,SAO RITA PASSA QUATRO,FURTO QUALIFICADO (ART. 155) - APLICATIVO DE MOBILIDADE URBANA,LG
1514,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
170,12/01/2018,,SOROCABA,FURTO (ART. 155) - OUTROS,
518,02/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
634,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
131,30/11/2018,155,SAO PAULO,,SAMSUNG
400,31/01/2019,155,OSASCO,FURTO (ART. 155) - OUTROS,MOTOROLA
475,26/01/2019,155,ITANHAEM,FURTO (ART. 155) - OUTROS,MOTOROLA
1438,24/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,LG
907,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,ASUS
1077,09/01/2020,155,HORTOLANDIA,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
80,30/11/2018,155,SAO PAULO,,APPLE
527,02/01/2019,147,GUARUJA,AMEACA (ART. 147),
1312,12/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
376,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
631,31/08/2019,157,HORTOLANDIA,ROUBO (ART. 157) - OUTROS,MOTOROLA
1196,20/11/2021,155,GUARULHOS,FURTO (ART. 155) - OUTROS,APPLE
1111,29/08/2020,155,SAO JOSE DO RIO PRETO,FURTO (ART. 155) - RESIDENCIA,XIAOMI
334,29/04/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,APPLE
393,31/01/2019,155,SAO PAULO,A.I.-FURTO QUALIFICADO (ART. 155) - TRANSEUNTE,APPLE
1508,26/02/2021,157,SAO JOSE DOS CAMPOS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1518,28/02/2021,157,GUARUJA,ROUBO (ART. 157) - RESIDENCIA,APPLE
722,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,
1245,29/11/2021,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,APPLE
754,09/01/2019,157,CAMPINAS,ROUBO (ART. 157) - TRANSEUNTE,LG
250,30/04/2018,157,FERRAZ DE VASCONCELOS,,SAMSUNG
1457,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,MOTOROLA
97,28/11/2018,155,JUNDIAI,,SAMSUNG
816,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1459,26/02/2021,157,MOGI DAS CRUZES,ROUBO (ART. 157) - OUTROS,MOTOROLA
406,25/01/2019,155,GUARULHOS,FURTO (ART. 155) - OUTROS,SAMSUNG
207,30/04/2018,,PRAIA GRANDE,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
392,24/01/2019,155,SUZANO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,MOTOROLA
1482,27/02/2021,157,,,SAMSUNG
676,31/08/2019,,,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
836,01/01/2020,,,,
351,30/04/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1091,29/08/2020,129,MOGI MIRIM,LESAO CORPORAL (ART 129),
636,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
1384,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
153,29/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
190,29/11/2018,,SAO PAULO,FURTO (ART. 155) - OUTROS,OUTROS
650,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1447,27/02/2021,157,ARUJA,ROUBO (ART. 157) - TRANSEUNTE,LG
862,01/01/2020,157,DIADEMA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
525,31/01/2019,155,TATUI,FURTO (ART. 155) - OUTROS,MOTOROLA
511,02/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
772,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1216,30/11/2021,155,CAMPINAS,FURTO (ART. 155) - OUTROS,APPLE
550,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - INTERIOR ESTABELECIMENTO,
1052,31/08/2020,155,REGISTRO,FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL,APPLE
1485,28/02/2021,157,,,ASUS
1456,02/02/2021,157,ITANHAEM,ROUBO (ART. 157) - OUTROS,MOTOROLA
1521,13/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
145,28/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1060,09/01/2020,147,SAO PAULO,AMEACA (ART. 147),
472,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1333,12/01/2021,,,,SAMSUNG
783,31/12/2019,157,,,MOTOROLA
1258,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
728,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,
384,30/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
203,27/04/2018,,TABOAO DA SERRA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1072,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
216,30/04/2018,,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,QUANTUM
1267,30/11/2021,155,ITAQUAQUECETUBA,FURTO (ART. 155) - OUTROS,MOTOROLA
987,29/08/1986,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
458,23/01/2019,155,AMERICANA,FURTO (ART. 155) - TRANSEUNTE,MOTOROLA
1512,28/02/2021,157,MOGI DAS CRUZES,ROUBO (ART. 157) - VEICULO,APPLE
1003,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
325,30/04/2018,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,ASUS
491,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
962,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
616,30/08/2019,157,VALINHOS,ROUBO (ART. 157) - OUTROS,SAMSUNG
1222,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
30,29/11/2018,155,OSASCO,FURTO (ART. 155) - OUTROS,SAMSUNG
924,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
1355,28/02/2021,157,GUARUJA,ROUBO (ART. 157) - VEICULO,MOTOROLA
1342,28/11/2021,155,RIBEIRAO PRETO,FURTO (ART. 155) - TRANSEUNTE,OUTROS
164,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1160,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
209,30/04/2018,,COTIA,ROUBO (ART. 157) - VEICULO,MOTOROLA
935,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
1286,30/11/2021,155,SANTOS,FURTO (ART. 155) - OUTROS,MOTOROLA
301,30/04/2018,157,SAO PAULO,,MOTOROLA
346,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,ASUS
364,30/04/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,ALCATEL
1378,28/02/2021,157,BIRIGUI,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
426,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
5,28/11/2018,155,RIBEIRAO PRETO,FURTO (ART. 155) - INTERIOR DE VEICULO,MOTOROLA
737,09/01/2019,157,CARAGUATATUBA,ROUBO (ART. 157) - RESIDENCIA,
968,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
686,09/01/2019,,,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
711,31/08/2019,157,DIADEMA,ROUBO (ART. 157) - OUTROS,
1133,27/08/2020,155,CAMPINAS,FURTO (ART. 155) - OUTROS,MOTOROLA
332,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,OUTROS
1039,09/01/2020,155,FRANCA,FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO-OUTROS,
642,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
661,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
239,29/04/2018,,,,
949,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1168,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
1239,29/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
237,30/04/2018,,,,
647,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,APPLE
742,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,LG
502,02/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
658,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
258,30/04/2018,157,GUARULHOS,,MOTOROLA
109,30/11/2018,155,SAO PAULO,,MOTOROLA
1492,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
746,31/08/2019,157,GUARATINGUETA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1129,09/01/2020,155,SAO JOSE DOS CAMPOS,FURTO (ART. 155) - OUTROS,MOTOROLA
1509,22/01/2021,157,SAO JOSE DOS CAMPOS,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
422,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
128,11/01/2018,155,NOVA ODESSA,,MOTOROLA
569,22/01/2019,155,SAO PAULO,FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,MOTOROLA
1358,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
651,26/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,
1328,27/11/2021,,,,SAMSUNG
1406,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
834,31/12/2019,,,,
66,30/11/2018,155,,FURTO (ART. 155) - OUTROS,APPLE
259,30/04/2018,157,SAO PAULO,,LG-
302,30/04/2018,157,SAO PAULO,,SAMSUNG
299,05/01/2018,157,SANTO ANDRE,,MOTOROLA
769,09/01/2019,157,CAMPINAS,ROUBO (ART. 157) - OUTROS,LENOVO
1127,09/01/2020,155,PRESIDENTE PRUDENTE,FURTO (ART. 155) - OUTROS,LG
1359,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
196,30/11/2018,,SAO PAULO,FURTO (ART. 155) - OUTROS,LG
3,28/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1042,09/01/2020,155,CAMPINAS,FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,MOTOROLA
677,31/08/2019,,,ROUBO (ART. 157) - OUTROS,APPLE
685,09/01/2019,,,ROUBO (ART. 157) - TRANSEUNTE,APPLE
899,31/12/2019,157,GUARULHOS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1304,30/11/2021,155,SANTO ANDRE,FURTO (ART. 155) - OUTROS,MOTOROLA
1381,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
1159,27/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
961,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,
1233,26/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1404,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,LG
292,05/01/2018,157,DIADEMA,,SAMSUNG
161,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1097,28/08/2020,155,SAO PAULO,FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,SAMSUNG
887,01/01/2020,157,ITAQUAQUECETUBA,ROUBO (ART. 157) - VEICULO,MOTOROLA
1354,28/02/2021,157,GUARUJA,ROUBO (ART. 157) - VEICULO,APPLE
142,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1375,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,
380,31/01/2019,155,SAO JOSE DO RIO PRETO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,SAMSUNG
391,31/01/2019,155,SUMARE,FURTO (ART. 155) - OUTROS,SAMSUNG
437,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1281,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,XIAOMI
372,30/04/2018,157,PERUIBE,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1058,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1061,09/01/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
323,30/04/2018,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,APPLE
1398,03/01/2021,157,JUNDIAI,ROUBO (ART. 157) - OUTROS,SAMSUNG
1044,22/08/2020,155,CAMPINAS,FURTO (ART. 155) - OUTROS,SAMSUNG
1515,25/02/2021,157,SUZANO,ROUBO (ART. 157) - OUTROS,SAMSUNG
68,29/11/2018,155,,,MOTOROLA
970,28/08/2020,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - TRANSEUNTE,
230,29/04/2018,,,,
129,30/11/2018,155,SAO PAULO,,APPLE
