1133, 27/08/2020, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, MOTOROLA
461, 30/01/2019, 155, BAURU, FURTO (ART. 155) - OUTROS, LG
114, 12/01/2018, 155, JABOTICABAL, NULO, NULO
476, 31/01/2019, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, SAMSUNG
783, 31/12/2019, 157, NULO, NULO, MOTOROLA
889, 01/01/2020, 157, ITAQUAQUECETUBA, ROUBO (ART. 157) - VEICULO, MOTOROLA
945, 01/01/2020, 157, SANTO ANDRE, ROUBO (ART. 157) - OUTROS, SAMSUNG
589, 31/08/2019, 157, GUARUJA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1057, 28/08/2020, 155, PERUIBE, FURTO (ART. 155) - INTERIOR DE VEICULO, SAMSUNG
1196, 20/11/2021, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, APPLE
812, 01/01/2020, 157, COTIA, ROUBO (ART. 157) - VEICULO, MOTOROLA
664, 31/08/2019, 157, HORTOLANDIA, ROUBO (ART. 157) - VEICULO, SAMSUNG
112, 29/11/2018, 155, PIRACICABA, NULO, SAMSUNG
1086, 30/08/2020, 155, SAO CARLOS, FURTO (ART. 155) - OUTROS, MOTOROLA
61, 12/01/2018, 155, NULO, FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO COMERCIAL, SAMSUNG
1127, 09/01/2020, 155, PRESIDENTE PRUDENTE, FURTO (ART. 155) - OUTROS, LG
625, 30/08/2019, 157, EMBU DAS ARTES, ROUBO (ART. 157) - OUTROS, SAMSUNG
839, 31/12/2019, NULO, NULO, NULO, NULO
224, 30/04/2018, NULO, NULO, NULO, NULO
35, 30/11/2018, 155, CAIEIRAS, FURTO (ART. 155) - OUTROS, SAMSUNG
750, 09/01/2019, 157, RIO CLARO, ROUBO (ART. 157) - RESIDENCIA, SAMSUNG
841, 01/01/2020, NULO, NULO, NULO, NULO
1229, 30/11/2021, 155, JANDIRA, FURTO (ART. 155) - OUTROS, XIAOMI
1037, 31/08/2020, 155, ILHA SOLTEIRA, FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO, POSITIVO
877, 31/12/2019, 157, SUZANO, ROUBO (ART. 157) - VEICULO, SAMSUNG
1398, 03/01/2021, 157, JUNDIAI, ROUBO (ART. 157) - OUTROS, SAMSUNG
353, 30/04/2018, 157, ARACARIGUAMA, ROUBO (ART. 157) - CARGA, SAMSUNG
1392, 28/02/2021, 157, RESTINGA, ROUBO (ART. 157) - VEICULO, MOTOROLA
754, 09/01/2019, 157, CAMPINAS, ROUBO (ART. 157) - TRANSEUNTE, LG
991, 31/08/2020, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, SAMSUNG
198, 29/11/2018, NULO, ITAPECERICA DA SERRA, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, ALCATEL
1394, 28/02/2021, 157, CAMPINAS, ROUBO (ART. 157) - OUTROS, SAMSUNG
1172, 30/11/2021, 155, TABOAO DA SERRA, FURTO (ART. 155) - OUTROS, SAMSUNG
92, 30/11/2018, 155, AVANHANDAVA, NULO, SAMSUNG
157, 24/11/2018, 155, SAO JOSE DOS CAMPOS, FURTO (ART. 155) - OUTROS, NULO
1262, 30/11/2021, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, XIAOMI
720, 31/08/2019, 157, ITAQUAQUECETUBA, ROUBO (ART. 157) - TRANSEUNTE, NULO
1032, 31/08/2020, 155, PRAIA GRANDE, FURTO (ART. 155) - OUTROS, OUTROS
54, 30/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, MOTOROLA
535, 31/01/2019, 155, MIRANDOPOLIS, FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO COMERCIAL, MOTOROLA
813, 01/01/2020, 157, UBATUBA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
676, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1264, 28/11/2021, 155, JAGUARIUNA, FURTO (ART. 155) - OUTROS, MOTOROLA
130, 12/01/2018, 155, SANTANA DE PARNAIBA, NULO, APPLE
110, 30/11/2018, 155, ITU, NULO, MOTOROLA
533, 31/01/2019, 155, BERTIOGA, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
10, 30/11/2018, 155, PIRAJUI, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
602, 31/08/2019, 157, OSASCO, ROUBO (ART. 157) - INTERIOR DE VEICULO, MOTOROLA
1324, 30/11/2021, NULO, NULO, NULO, SAMSUNG
846, 01/01/2020, NULO, NULO, NULO, NULO
232, 29/04/2018, NULO, NULO, NULO, NULO
648, 30/08/2019, 157, CARAPICUIBA, ROUBO (ART. 157) - OUTROS, MOTOROLA
644, 31/08/2019, 157, JOSE BONIFACIO, ROUBO (ART. 157) - OUTROS, MOTOROLA
679, 28/08/2019, NULO, NULO, ROUBO (ART. 157) - OUTROS, ASUS
937, 31/12/2019, 157, MONGAGUA, ROUBO (ART. 157) - OUTROS, SAMSUNG
815, 31/12/2019, 157, SANTO ANDRE, ROUBO (ART. 157) - OUTROS, SAMSUNG
1141, 30/08/2020, 155, PRAIA GRANDE, FURTO (ART. 155) - RESIDENCIA, MOTOROLA
180, 29/11/2018, NULO, ITAQUAQUECETUBA, FURTO (ART. 155) - OUTROS, MOTOROLA
1200, 26/11/2021, 155, JAGUARIUNA, FURTO (ART. 155) - OUTROS, APPLE
1212, 30/11/2021, 155, SAO JOSE DO RIO PRETO, FURTO (ART. 155) - OUTROS, APPLE
277, 05/01/2018, 157, SOROCABA, NULO, SAMSUNG
1370, 28/11/2020, 157, CAMPINAS, ROUBO (ART. 157) - OUTROS, OUTROS
1251, 30/11/2021, 155, OSASCO, FURTO (ART. 155) - OUTROS, SAMSUNG
798, 01/01/2020, 157, CARAGUATATUBA, ROUBO (ART. 157) - OUTROS, XIAOMI
525, 31/01/2019, 155, TATUI, FURTO (ART. 155) - OUTROS, MOTOROLA
115, 12/01/2018, 155, GUARATINGUETA, NULO, MOTOROLA
542, 30/01/2019, 155, ILHA SOLTEIRA, FURTO (ART. 155) - OUTROS, MOTOROLA
1362, 28/02/2021, 157, CAMPINAS, A.I.-ROUBO (ART. 157) - VEICULO, XIAOMI
1100, 29/08/2020, 155, ITANHAEM, FURTO (ART. 155) - INTERIOR ESTABELECIMENTO, MOTOROLA
1253, 20/11/2021, 155, DIADEMA, FURTO (ART. 155) - OUTROS, APPLE
154, 30/11/2018, 155, MONGAGUA, FURTO (ART. 155) - OUTROS, NULO
1029, 31/08/2020, 155, SUZANO, FURTO (ART. 155) - OUTROS, XIAOMI
89, 29/11/2018, 155, MONGAGUA, NULO, MULTILASER
1025, 20/08/2020, 155, SANTA ISABEL, FURTO (ART. 155) - OUTROS, MOTOROLA
1485, 28/02/2021, 157, NULO, NULO, ASUS
558, 02/01/2019, 155, SAO JOAO DA BOA VISTA, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, SAMSUNG
693, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - OUTROS, APPLE
834, 31/12/2019, NULO, NULO, NULO, NULO
582, 30/08/2019, 157, DIADEMA, ROUBO (ART. 157) - OUTROS, OUTROS
199, 29/11/2018, NULO, ITAPECERICA DA SERRA, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, MOTOROLA
951, 31/12/2019, 157, GUARULHOS, ROUBO (ART. 157) - VEICULO, APPLE
1363, 28/02/2021, 157, CAMPINAS, A.I.-ROUBO (ART. 157) - VEICULO, XIAOMI
638, 31/08/2019, 157, COTIA, ROUBO (ART. 157) - OUTROS, MOTOROLA
1301, 12/01/2021, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, APPLE
1316, 12/01/2021, NULO, NULO, NULO, SAMSUNG
844, 31/12/2019, NULO, NULO, NULO, NULO
310, 05/01/2018, 157, TABOAO DA SERRA, NULO, SAMSUNG
737, 09/01/2019, 157, CARAGUATATUBA, ROUBO (ART. 157) - RESIDENCIA, NULO
890, 01/01/2020, 157, MONGAGUA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
818, 01/01/2020, 157, OSASCO, ROUBO (ART. 157) - INTERIOR DE VEICULO, LENOVO
692, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - VEICULO, SAMSUNG
1099, 27/08/2020, 155, SAO CARLOS, FURTO (ART. 155) - OUTROS, MOTOROLA
1519, 03/01/2021, 157, SAO JOSE DOS CAMPOS, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
604, 09/01/2019, 157, SAO JOSE DOS CAMPOS, ROUBO (ART. 157) - TRANSEUNTE, APPLE
1365, 28/02/2021, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, XIAOMI
1039, 09/01/2020, 155, FRANCA, FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO-OUTROS, NULO
496, 30/01/2019, 155, CAJATI, FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL, MOTOROLA
1484, 28/02/2021, 157, NULO, NULO, MOTOROLA
680, 09/01/2019, NULO, NULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, SAMSUNG
158, 12/01/2018, 155, ITANHAEM, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, NULO
217, 30/04/2018, NULO, MAUA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
938, 31/12/2019, 157, GUARULHOS, ROUBO (ART. 157) - VEICULO, SAMSUNG
1304, 30/11/2021, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, MOTOROLA
1420, 03/01/2021, 157, SANTO ANDRE, ROUBO (ART. 157) - OUTROS, APPLE
718, 31/08/2019, 157, CARAPICUIBA, ROUBO (ART. 157) - TRANSEUNTE, NULO
1472, 28/02/2021, 157, NULO, NULO, LG
170, 12/01/2018, NULO, SOROCABA, FURTO (ART. 155) - OUTROS, NULO
429, 31/01/2019, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, MOTOROLA
1465, 02/03/2021, 157, CARAPICUIBA, ROUBO (ART. 157) - TRANSEUNTE, XIAOMI
1419, 28/02/2021, 157, SAO CAETANO DO SUL, ROUBO (ART. 157) - TRANSEUNTE, APPLE
243, 30/04/2018, NULO, NULO, NULO, NULO
759, 31/08/2019, 157, VINHEDO, ROUBO (ART. 157) - TRANSEUNTE, APPLE
755, 31/08/2019, 157, SAO PEDRO, ROUBO (ART. 157) - RESIDENCIA, ASUS
207, 30/04/2018, NULO, PRAIA GRANDE, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
299, 05/01/2018, 157, SANTO ANDRE, NULO, MOTOROLA
1339, 12/01/2021, NULO, NULO, NULO, XIAOMI
1515, 25/02/2021, 157, SUZANO, ROUBO (ART. 157) - OUTROS, SAMSUNG
204, 30/04/2018, NULO, SANTO ANDRE, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
117, 12/01/2018, 147, SAO JOAQUIM DA BARRA, NULO, NULO
1211, 30/11/2021, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, MOTOROLA
148, 12/01/2018, 155, APARECIDA, FURTO (ART. 155) - OUTROS, NULO
1001, 30/08/2020, 155, PRAIA GRANDE, FURTO (ART. 155) - OUTROS, SAMSUNG
1507, 26/02/2021, 157, SAO JOSE DOS CAMPOS, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
46, 30/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, MOTOROLA
673, 30/08/2019, NULO, NULO, ROUBO (ART. 157) - OUTROS, ASUS
1510, 23/02/2021, 157, GUARULHOS, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
197, 12/01/2018, NULO, ARARAQUARA, FURTO (ART. 155) - TRANSEUNTE, LG
1237, 30/11/2021, 155, EMBU DAS ARTES, FURTO (ART. 155) - TRANSEUNTE, MOTOROLA
1434, 25/02/2021, 157, LINS, ROUBO (ART. 157) - OUTROS, MOTOROLA
369, 28/04/2018, 157, GUAREI, A.I.-ROUBO (ART. 157) - ESTABELECIMENTO COMERCIAL, MOTOROLA
825, 01/01/2020, 157, GUARUJA, ROUBO (ART. 157) - TRANSEUNTE, APPLE
1142, 09/01/2020, 155, SAO VICENTE, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
779, 31/12/2019, 157, NULO, NULO, APPLE
546, 31/01/2019, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, SAMSUNG
1526, 03/01/2021, 157, RIBEIRAO PRETO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1481, 28/02/2021, 157, NULO, NULO, SAMSUNG
1518, 28/02/2021, 157, GUARUJA, ROUBO (ART. 157) - RESIDENCIA, APPLE
1220, 27/11/2021, 155, COTIA, FURTO (ART. 155) - OUTROS, MOTOROLA
81, 12/01/2018, 155, SANTANA DE PARNAIBA, NULO, LG
356, 30/04/2018, 157, ARACARIGUAMA, ROUBO (ART. 157) - VEICULO, SAMSUNG
238, 30/04/2018, NULO, NULO, NULO, NULO
1091, 29/08/2020, 129, MOGI MIRIM, LESAO CORPORAL (ART 129), NULO
1284, 30/11/2021, 155, SAO BERNARDO DO CAMPO, FURTO (ART. 155) - OUTROS, SAMSUNG
58, 30/11/2014, 155, NULO, FURTO (ART. 155) - OUTROS, MOTOROLA
826, 01/01/2020, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, SAMSUNG
118, 12/01/2018, 155, SAO JOAQUIM DA BARRA, NULO, LENOVO
1487, 26/02/2021, 157, ITAQUAQUECETUBA, ROUBO (ART. 157) - INTERIOR DE VEICULO, MOTOROLA
1066, 31/08/2020, 155, CAJAMAR, FURTO (ART. 155) - OUTROS, LG
1447, 27/02/2021, 157, ARUJA, ROUBO (ART. 157) - TRANSEUNTE, LG
1295, 12/01/2021, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, OUTROS
1425, 28/02/2021, 157, BARUERI, ROUBO (ART. 157) - OUTROS, SAMSUNG
213, 28/04/2018, NULO, ITAQUAQUECETUBA, ROUBO (ART. 157) - INTERIOR DE VEICULO, SAMSUNG
537, 25/12/2018, 155, RIBEIRAO PRETO, FURTO (ART. 155) - VEICULO, APPLE
1399, 03/01/2021, 157, SAO VICENTE, ROUBO (ART. 157) - OUTROS, SAMSUNG
1087, 31/08/2020, 155, FRANCO DA ROCHA, FURTO (ART. 155) - RESIDENCIA, SAMSUNG
845, 01/01/2020, NULO, NULO, NULO, NULO
880, 31/12/2019, 157, POA, ROUBO (ART. 157) - VEICULO, SAMSUNG
778, 31/12/2019, 158, NULO, NULO, NULO
203, 27/04/2018, NULO, TABOAO DA SERRA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
713, 30/08/2019, 157, PIRACICABA, ROUBO (ART. 157) - VEICULO, NULO
781, 31/12/2019, 157, NULO, NULO, MOTOROLA
366, 30/04/2018, 157, OSASCO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1351, 31/05/2021, 155, MOGI DAS CRUZES, FURTO (ART. 155) - RESIDENCIA, APPLE
580, 31/08/2019, 157, PRAIA GRANDE, ROUBO (ART. 157) - OUTROS, MOTOROLA
1379, 24/02/2021, 157, CAMPINAS, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
600, 31/08/2019, 329, CARAPICUIBA, RESISTENCIA (ART. 329), NULO
1287, 30/11/2021, 155, SANTO ANDRE, FURTO (ART. 155) - OUTROS, APPLE
1352, 31/05/2021, 180, MOGI DAS CRUZES, RECEPTACAO (ART. 180) - OUTROS, NULO
548, 31/01/2019, 155, SANTO ANTONIO DA ALEGRIA, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, LG
1395, 28/02/2021, 157, GUARULHOS, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1285, 29/11/2021, 155, ITAQUAQUECETUBA, FURTO (ART. 155) - OUTROS, SAMSUNG
690, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
562, 02/01/2019, 155, CATANDUVA, FURTO (ART. 155) - ESTABELECIMENTO-OUTROS, SAMSUNG
75, 29/11/2018, 155, NULO, NULO, MOTOROLA
785, 31/12/2019, 157, NULO, NULO, MOTOROLA
579, 31/08/2019, 157, SAO BERNARDO DO CAMPO, ROUBO (ART. 157) - VEICULO, SAMSUNG
1071, 09/01/2020, 155, SAO BERNARDO DO CAMPO, FURTO (ART. 155) - OUTROS, MOTOROLA
1364, 28/02/2021, 157, CAMPINAS, A.I.-ROUBO (ART. 157) - VEICULO, XIAOMI
559, 01/01/2019, 155, GUARACI, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
1148, 31/08/2020, 155, BARUERI, FURTO (ART. 155) - INTERIOR ESTABELECIMENTO, LG
522, 23/01/2019, 155, SALTO DE PIRAPORA, FURTO (ART. 155) - INTERIOR DE VEICULO, LG
116, 12/01/2018, 21, SAO JOAQUIM DA BARRA, NULO, NULO
7, 30/11/2018, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, APPLE
756, 31/08/2019, 157, SAO PEDRO, ROUBO (ART. 157) - RESIDENCIA, MOTOROLA
1516, 03/01/2021, 157, ITANHAEM, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
682, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - OUTROS, APPLE
406, 25/01/2019, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, SAMSUNG
1331, 29/11/2021, NULO, NULO, NULO, SAMSUNG
483, 30/01/2019, 155, GUARUJA, FURTO (ART. 155) - VEICULO, MOTOROLA
329, 05/01/2018, 157, SANTOS, ROUBO (ART. 157) - OUTROS, MOTOROLA
695, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - OUTROS, SAMSUNG
529, 02/01/2019, 155, GUARUJA, FURTO (ART. 155) - OUTROS, SAMSUNG
1302, 30/11/2021, 155, TAQUARITUBA, FURTO (ART. 155) - RESIDENCIA, SAMSUNG
1333, 12/01/2021, NULO, NULO, NULO, SAMSUNG
916, 01/01/2020, 157, ITATIBA, ROUBO (ART. 157) - OUTROS, XIAOMI
520, 23/01/2019, 155, RIO CLARO, FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO COMERCIAL, LG
842, 01/01/2020, NULO, NULO, NULO, NULO
1471, 28/02/2021, 157, NULO, NULO, LG
686, 09/01/2019, NULO, NULO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1430, 28/02/2021, 157, SERTAOZINHO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1433, 25/02/2021, 147, LINS, AMEACA (ART. 147), NULO
738, 31/08/2019, 157, DIADEMA, ROUBO (ART. 157) - OUTROS, NULO
532, 31/01/2019, 155, REGISTRO, FURTO (ART. 155) - ESTABELECIMENTO-OUTROS, APPLE
1354, 28/02/2021, 157, GUARUJA, ROUBO (ART. 157) - VEICULO, APPLE
137, 12/01/2018, 155, JALES, FURTO (ART. 155) - INTERIOR ESTABELECIMENTO, NULO
74, 30/11/2018, 155, NULO, NULO, MOTOROLA
241, 30/04/2018, NULO, NULO, NULO, NULO
411, 28/01/2019, 155, SAO CRUZ DO RIO PARDO, FURTO (ART. 155) - OUTROS, SAMSUNG
1421, 28/02/2021, 157, FRANCISCO MORATO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
107, 12/01/2018, 155, PRESIDENTE PRUDENTE, NULO, NULO
495, 29/01/2019, 155, CARAPICUIBA, FURTO (ART. 155) - OUTROS, APPLE
87, 11/12/2018, 155, GUARULHOS, NULO, SAMSUNG
188, 30/11/2018, NULO, CRUZEIRO, FURTO QUALIFICADO (ART. 155) - TRANSEUNTE, SAMSUNG
551, 21/01/2019, 155, DRACENA, FURTO (ART. 155) - RESIDENCIA, SAMSUNG
53, 29/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, APPLE
363, 30/04/2018, 157, CAMPINAS, ROUBO (ART. 157) - INTERIOR ESTABELECIMENTO, SAMSUNG
220, 30/04/2018, NULO, NULO, NULO, NULO
227, 30/04/2018, NULO, NULO, NULO, NULO
8, 30/11/2018, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, MOTOROLA
1178, 30/11/2021, 155, SUZANO, FURTO (ART. 155) - OUTROS, SAMSUNG
811, 31/12/2019, 157, GUARULHOS, ROUBO (ART. 157) - VEICULO, HUAWEI
730, 31/08/2019, 157, SANTOS, ROUBO (ART. 157) - OUTROS, NULO
739, 09/01/2019, 157, GUARULHOS, ROUBO (ART. 157) - OUTROS, NULO
467, 31/01/2019, 155, SANTOS, FURTO (ART. 155) - OUTROS, SAMSUNG
1378, 28/02/2021, 157, BIRIGUI, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
952, 31/12/2019, 157, GUARULHOS, ROUBO (ART. 157) - VEICULO, ASUS
1122, 09/01/2020, 155, SAO VICENTE, FURTO (ART. 155) - TRANSEUNTE, LENOVO
1332, 30/11/2021, NULO, NULO, NULO, SAMSUNG
1021, 30/08/2020, 155, SUMARE, FURTO (ART. 155) - OUTROS, NULO
852, 01/01/2020, 157, MONGAGUA, ROUBO (ART. 157) - OUTROS, MOTOROLA
1224, 30/11/2021, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, SAMSUNG
814, 31/12/2019, 157, TABOAO DA SERRA, ROUBO (ART. 157) - VEICULO, NOKIA
800, 31/12/2019, 157, MOGI DAS CRUZES, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
1474, 27/02/2021, 157, NULO, NULO, NULO
941, 30/12/2019, 157, MAUA, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
770, 09/01/2019, 157, CAMPINAS, ROUBO (ART. 157) - OUTROS, MOTOROLA
51, 30/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, SAMSUNG
817, 01/01/2020, 157, OSASCO, ROUBO (ART. 157) - INTERIOR DE VEICULO, APPLE
646, 09/01/2019, 157, MOGI DAS CRUZES, ROUBO (ART. 157) - TRANSEUNTE, LG
1195, 28/11/2021, 155, ITAQUAQUECETUBA, FURTO (ART. 155) - OUTROS, MOTOROLA
1004, 31/08/2020, 155, FRANCISCO MORATO, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
234, 30/04/2018, NULO, NULO, NULO, NULO
1403, 27/02/2021, 157, PEDERNEIRAS, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
67, 30/11/2018, 155, NULO, NULO, SAMSUNG
566, 02/01/2019, 155, ILHA COMPRIDA, FURTO (ART. 155) - OUTROS, LG
1125, 09/01/2020, 155, GUARUJA, FURTO (ART. 155) - OUTROS, MOTOROLA
1326, 30/11/2021, NULO, NULO, NULO, APPLE
276, 30/04/2018, 157, JACAREI, NULO, MOTOROLA
235, 29/04/2018, NULO, NULO, NULO, NULO
828, 01/01/2020, NULO, NULO, NULO, NULO
700, 09/01/2019, NULO, NULO, ROUBO (ART. 157) - INTERIOR DE VEICULO, SAMSUNG
1089, 28/08/2020, 155, GUARULHOS, FURTO (ART. 155) - OUTROS, ASUS
898, 01/01/2020, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, MOTOROLA
804, 01/01/2020, 157, PRAIA GRANDE, ROUBO (ART. 157) - TRANSEUNTE, ALCATEL
1076, 29/08/2020, 155, RIBEIRAO PRETO, FURTO (ART. 155) - OUTROS, SAMSUNG
1225, 29/11/2021, 155, RIBEIRAO PRETO, FURTO (ART. 155) - OUTROS, MOTOROLA
258, 30/04/2018, 157, GUARULHOS, NULO, MOTOROLA
48, 29/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, SAMSUNG
675, 31/08/2019, NULO, NULO, ROUBO (ART. 157) - TRANSEUNTE, APPLE
16, 30/11/2018, 155, SAO BERNARDO DO CAMPO, FURTO (ART. 155) - OUTROS, SAMSUNG
940, 01/01/2020, 157, PRAIA GRANDE, ROUBO (ART. 157) - OUTROS, SAMSUNG
1216, 30/11/2021, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, APPLE
370, 28/04/2018, 157, GUAREI, ROUBO (ART. 157) - ESTABELECIMENTO COMERCIAL, MOTOROLA
1467, 28/02/2021, 157, GUARULHOS, ROUBO (ART. 157) - OUTROS, OUTROS
583, 30/08/2019, 157, OSASCO, ROUBO (ART. 157) - OUTROS, SAMSUNG
1051, 08/01/2020, 155, ATIBAIA, FURTO (ART. 155) - TRANSEUNTE, SAMSUNG
840, 01/01/2020, NULO, NULO, NULO, NULO
222, 30/04/2018, NULO, NULO, NULO, NULO
1055, 31/08/2020, 155, BURITAMA, FURTO (ART. 155) - OUTROS, MOTOROLA
72, 12/01/2018, 155, NULO, NULO, SAMSUNG
391, 31/01/2019, 155, SUMARE, FURTO (ART. 155) - OUTROS, SAMSUNG
1113, 28/08/2020, 155, GUARUJA, FURTO (ART. 155) - OUTROS, LG
62, 29/11/2018, 155, NULO, FURTO (ART. 155) - TRANSEUNTE, APPLE
979, 28/08/2020, 155, OSASCO, FURTO (ART. 155) - OUTROS, LG
57, 12/01/2018, 155, NULO, FURTO (ART. 155) - OUTROS, LG
853, 01/01/2020, 157, GUARUJA, ROUBO (ART. 157) - TRANSEUNTE, APPLE
1400, 25/02/2021, 157, CARAPICUIBA, ROUBO (ART. 157) - OUTROS, LG
663, 09/01/2019, 157, AMERICANA, ROUBO (ART. 157) - TRANSEUNTE, LENOVO
210, 30/04/2018, NULO, COTIA, ROUBO (ART. 157) - VEICULO, MOTOROLA
1427, 28/02/2021, 157, SAO JOSE DOS CAMPOS, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
871, 22/12/2019, 157, FRANCISCO MORATO, ROUBO (ART. 157) - OUTROS, MOTOROLA
378, 30/04/2018, 157, SAO VICENTE, ROUBO (ART. 157) - ESTABELECIMENTO COMERCIAL, MOTOROLA
352, 30/04/2018, 157, ARACARIGUAMA, ROUBO (ART. 157) - CARGA, SAMSUNG
1242, 29/11/2021, 155, CAMPINAS, FURTO (ART. 155) - OUTROS, MOTOROLA
591, 09/01/2019, 157, CAMPINAS, ROUBO (ART. 157) - VEICULO, SAMSUNG
607, 31/08/2019, 157, COTIA, ROUBO (ART. 157) - VEICULO, MOTOROLA
1092, 29/08/2020, 163, MOGI MIRIM, DANO (ART. 163), NULO
52, 30/11/2018, 155, NULO, FURTO (ART. 155) - OUTROS, SAMSUNG
760, 31/08/2019, 157, VINHEDO, ROUBO (ART. 157) - TRANSEUNTE, SAMSUNG
1203, 28/11/2021, 155, SAO JOSE DO RIO PRETO, FURTO (ART. 155) - OUTROS, APPLE
1486, 28/02/2021, 157, NULO, NULO, ASUS
1050, 13/08/2020, 155, VOTUPORANGA, FURTO (ART. 155) - OUTROS, MOTOROLA
128, 11/01/2018, 155, NOVA ODESSA, NULO, MOTOROLA
838, 31/12/2019, NULO, NULO, NULO, NULO
895, 31/12/2019, 157, OSASCO, ROUBO (ART. 157) - TRANSEUNTE, MOTOROLA
606, 31/08/2019, 157, COTIA, ROUBO (ART. 157) - VEICULO, MOTOROLA
176, 12/01/2018, NULO, ARARAS, FURTO (ART. 155) - TRANSEUNTE, MOTOROLA
721, 30/08/2019, 157, SANTO ANDRE, ROUBO (ART. 157) - OUTROS, NULO
1118, 29/08/2020, 155, ESPIRITO SANTO PINHAL, FURTO QUALIFICADO (ART. 155) - RESIDENCIA, OUTROS
1308, 29/11/2021, 155, JOSE BONIFACIO, FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL, MOTOROLA
1052, 31/08/2020, 155, REGISTRO, FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL, APPLE
60, 12/01/2018, 155, NULO, FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO COMERCIAL, NOKIA
997, 29/08/2020, 155, MOGI DAS CRUZES, FURTO (ART. 155) - OUTROS, SAMSUNG
